# 
# events
# 
# Eventid|Name|Starttime|Endtime|Latitude|Longitude|LocuncertKm|CrownLat|CrownLon|TipLat|TipLon|Type|AreaTotal|AreaSource|AreaSourceLow|AreaSourceHigh|Volume|VolumeLow|VolumeHigh|Mass|MassLow|MassHigh|H|HLow|HHigh|L|LLow|LHigh|HFreefall|HFreefallLow|HFreefallHigh|UpstreamDrainarea|PeakDischarge|PeakDischargeLow|PeakDischargeHigh|PeakFlowheight|PeakFlowheightLow|PeakFlowheightHigh|Otherdataquality1to5|LPpotential|MaxdistvhfKm|MaxdistvhfReached|MaxdisthfKm|MaxdisthfReached|MaxdistipKm|MaxdistipReached|MaxdistlpKm|MaxdistlpReached|InfraDetected|MaxdistinfraKm|MaxdistinfraReached|DatLocation|Sources
35|Mount St Helens|2015-08-14 21:35:27|2015-08-14 22:11:56|46.205076|-122.214418|1.0|46.205076|-122.214418|46.21042|-122.253492|debris flow|None|None|None|None|13000.0|4400.0|28000.0|None|None|None|820.0|1000.0|600.0|3420.0|3000.0|4000.0|None|None|None|None|None|None|None|None|None|None|2|0|None|None|19.0|1|None|None|0.0|None|0|0.0|None|IRIS|Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.


# 
# information
# 
# Iid|Eventid|RefId|Note|PhoId|GISId|ApplyAlso
47|35|86|We estimated volume based on Kurt Spicer's photos of the track of this event and the start and end point coordinates he gave us - we estimate that the area of deposition is 2.2-2.8 km long, 0.2 - 0.5m thick and the "track" was ~10-20m wide. This would give a volume range of 4400-28000 m3 with a best estimate of 13000 m3 if we take the central values of the dimension estimate ranges.|5|None|None
281|35|86|Kurt Spicer (written communication): Start point 46.205076 -122.214418, End point 46.210420 -122.253492, path length 3.42 km|None|None|None
282|35|86|Kurt Spicer (written communication) "A small debris flow, apparently triggered by brief rain on Friday (August 14) afternoon, traveled down the upper SF Toutle canyon, possibly as far as the Loowit trail crossing. The flow left a very distinct track down the canyon. The stream at the trail crossing was still running dirty and moving gravel and small cobble as of Saturday afternoon."|None|None|None
283|35|86|Kurt Spicer (written communication) "There was some decent rain that afternoon, so that may have triggered it, but I am thinking it may have been a snow slide in the real steep head wall that got things moving."|None|None|None

# 
# photos
# 
# PhotoId|Eventid|Photographer|Description|Latitude|Longitude|Date|FileExtension|ApplyAlso
53975|35|8244|35.696|352.12|172.08|None|None|None|None|None
53976|35|8245|35.696|352.12|172.08|None|None|None|None|None
53977|35|8252|46.023|304.61|124.25|None|None|None|None|None
53978|35|8253|46.023|304.61|124.25|None|None|None|None|None
53979|35|8254|46.023|304.61|124.25|None|None|None|None|None
53980|35|8255|39.129|314.69|134.43|None|None|None|None|None
53981|35|8256|39.129|314.69|134.43|None|None|None|None|None
53982|35|8257|39.129|314.69|134.43|None|None|None|None|None
53983|35|8258|39.198|43.12|223.37|None|None|None|None|None
53984|35|8259|39.198|43.12|223.37|None|None|None|None|None
53985|35|8260|39.198|43.12|223.37|None|None|None|None|None
53986|35|8261|29.463|33.61|213.76|None|None|None|None|None
53987|35|8262|29.463|33.61|213.76|None|None|None|None|None
53988|35|8263|29.463|33.61|213.76|None|None|None|None|None
53989|35|8264|34.113|52.83|233.09|None|None|None|None|None
53990|35|8265|34.113|52.83|233.09|None|None|None|None|None
53991|35|8266|34.113|52.83|233.09|None|None|None|None|None
53992|35|8267|44.271|295.24|114.87|None|None|None|None|None
53993|35|8268|44.271|295.24|114.87|None|None|None|None|None
53994|35|8269|44.271|295.24|114.87|None|None|None|None|None
53995|35|8270|45.604|69.9|250.3|None|None|None|None|None
53996|35|8271|45.604|69.9|250.3|None|None|None|None|None
53997|35|8272|45.604|69.9|250.3|None|None|None|None|None
53998|35|251|45.604|69.9|250.3|None|None|None|None|None
53999|35|252|45.604|69.9|250.3|None|None|None|None|None
54000|35|8273|46.119|278.36|97.94|None|None|None|None|None
54001|35|8274|46.119|278.36|97.94|None|None|None|None|None
54002|35|8275|46.119|278.36|97.94|None|None|None|None|None
54003|35|8276|33.497|71.96|252.26|None|None|None|None|None
54004|35|8277|33.497|71.96|252.26|None|None|None|None|None
54005|35|8278|33.497|71.96|252.26|None|None|None|None|None
54006|35|8279|34.864|272.2|91.88|None|None|None|None|None
54007|35|8280|34.864|272.2|91.88|None|None|None|None|None
54008|35|8281|34.864|272.2|91.88|None|None|None|None|None
54009|35|3375|34.864|272.2|91.88|None|None|None|None|None
54010|35|3376|34.864|272.2|91.88|None|None|None|None|None
54011|35|8306|29.441|84.6|264.87|None|None|None|None|None
54012|35|8307|29.441|84.6|264.87|None|None|None|None|None
54013|35|8308|29.441|84.6|264.87|None|None|None|None|None
54014|35|8309|41.406|87.62|268.01|None|None|None|None|None
54015|35|8310|41.406|87.62|268.01|None|None|None|None|None
54016|35|8311|41.406|87.62|268.01|None|None|None|None|None
54017|35|8282|46.084|268.65|88.22|None|None|None|None|None
54018|35|8283|46.084|268.65|88.22|None|None|None|None|None
54019|35|8284|46.084|268.65|88.22|None|None|None|None|None
54020|35|8285|38.306|259.08|78.73|None|None|None|None|None
54021|35|8286|38.306|259.08|78.73|None|None|None|None|None
54022|35|8287|38.306|259.08|78.73|None|None|None|None|None
54023|35|8312|34.867|100.94|281.26|None|None|None|None|None
54024|35|8313|34.867|100.94|281.26|None|None|None|None|None
54025|35|8314|34.867|100.94|281.26|None|None|None|None|None
54026|35|8321|29.418|118.55|298.79|None|None|None|None|None
54027|35|8322|29.418|118.55|298.79|None|None|None|None|None
54028|35|8323|29.418|118.55|298.79|None|None|None|None|None
54029|35|8324|39.623|115.13|295.46|None|None|None|None|None
54030|35|8325|39.623|115.13|295.46|None|None|None|None|None
54031|35|8326|39.623|115.13|295.46|None|None|None|None|None
54032|35|8288|41.772|240.6|60.26|None|None|None|None|None
54033|35|8289|41.772|240.6|60.26|None|None|None|None|None
54034|35|8290|41.772|240.6|60.26|None|None|None|None|None
54035|35|8291|36.681|128.12|308.39|None|None|None|None|None
54036|35|8292|36.681|128.12|308.39|None|None|None|None|None
54037|35|8293|36.681|128.12|308.39|None|None|None|None|None
54038|35|10016|41.641|222.17|41.91|None|None|None|None|None
54039|35|10017|41.641|222.17|41.91|None|None|None|None|None
54040|35|10018|41.641|222.17|41.91|None|None|None|None|None
54041|35|10019|30.347|178.78|358.78|None|None|None|None|None
54042|35|10020|30.347|178.78|358.78|None|None|None|None|None
54043|35|10021|30.347|178.78|358.78|None|None|None|None|None
54044|35|8294|36.958|164.16|344.25|None|None|None|None|None
54045|35|8295|36.958|164.16|344.25|None|None|None|None|None
54046|35|8296|36.958|164.16|344.25|None|None|None|None|None
54047|35|10022|47.429|207.3|27.1|None|None|None|None|None
54048|35|10023|47.429|207.3|27.1|None|None|None|None|None
54049|35|10024|47.429|207.3|27.1|None|None|None|None|None
54050|35|10025|45.531|196.54|16.42|None|None|None|None|None
54051|35|10026|45.531|196.54|16.42|None|None|None|None|None
54052|35|10027|45.531|196.54|16.42|None|None|None|None|None
54053|35|10028|41.562|178.02|358.03|None|None|None|None|None
54054|35|10029|41.562|178.02|358.03|None|None|None|None|None
54055|35|10030|41.562|178.02|358.03|None|None|None|None|None
54056|35|8297|44.372|147.99|328.21|None|None|None|None|None
54057|35|8298|44.372|147.99|328.21|None|None|None|None|None
54058|35|8299|44.372|147.99|328.21|None|None|None|None|None
54059|35|8300|46.743|136.63|316.92|None|None|None|None|None
54060|35|8301|46.743|136.63|316.92|None|None|None|None|None
54061|35|8302|46.743|136.63|316.92|None|None|None|None|None
54062|35|8333|44.89|169.3|349.38|None|None|None|None|None
54063|35|8334|44.89|169.3|349.38|None|None|None|None|None
54064|35|8335|44.89|169.3|349.38|None|None|None|None|None

# 
# stations
# 
# Sid|Name|Network|Channel|LocationCode|Latitude|Longitude|ElevationMasl|Source
76|JRO|CC|BHE||46.2751|-122.217798|1280.0|IRIS
77|JRO|CC|BHN||46.2751|-122.217798|1280.0|IRIS
78|JRO|CC|BHZ||46.2751|-122.217798|1280.0|IRIS
85|SEP|CC|EHE||46.20021|-122.1906|2116.0|IRIS
86|SEP|CC|EHN||46.20021|-122.1906|2116.0|IRIS
87|SEP|CC|EHZ||46.20021|-122.1906|2116.0|IRIS
88|STD|CC|BHE||46.23761|-122.22396|1268.0|IRIS
89|STD|CC|BHN||46.23761|-122.22396|1268.0|IRIS
90|STD|CC|BHZ||46.23761|-122.22396|1268.0|IRIS
91|SUG|CC|EHZ||46.21555|-122.17626|1859.0|IRIS
92|SWF2|CC|BHE||46.17835|-122.21677|1548.0|IRIS
93|SWF2|CC|BHN||46.17835|-122.21677|1548.0|IRIS
94|SWF2|CC|BHZ||46.17835|-122.21677|1548.0|IRIS
95|VALT|CC|BHE||46.21422|-122.18925|1681.0|IRIS
96|VALT|CC|BHN||46.21422|-122.18925|1681.0|IRIS
97|VALT|CC|BHZ||46.21422|-122.18925|1681.0|IRIS
104|B201|PB|EH1||46.3033|-122.2648|990.0|IRIS
105|B201|PB|EH2||46.3033|-122.2648|990.0|IRIS
106|B201|PB|EHZ||46.3033|-122.2648|990.0|IRIS
107|B202|PB|EH1||46.2447|-122.1367|1218.6|IRIS
108|B202|PB|EH2||46.2447|-122.1367|1218.6|IRIS
109|B202|PB|EHZ||46.2447|-122.1367|1218.6|IRIS
110|B203|PB|EH1||46.169|-122.333667|814.4|IRIS
111|B203|PB|EH2||46.169|-122.333667|814.4|IRIS
112|B203|PB|EHZ||46.169|-122.333667|814.4|IRIS
113|B204|PB|EH1||46.136|-122.169|784.2|IRIS
114|B204|PB|EH2||46.136|-122.169|784.2|IRIS
115|B204|PB|EHZ||46.136|-122.169|784.2|IRIS
129|CDF|UW|EHZ||46.11689|-122.04623|756.0|IRIS
130|EDM|UW|EHZ||46.19717|-122.15121|1609.0|IRIS
131|ELK|UW|EHZ||46.30539|-122.34205|1270.0|IRIS
133|FL2|UW|EHZ||46.19622|-122.35149|1378.0|IRIS
139|HSR|UW|EHZ||46.17428|-122.18065|1720.0|IRIS
140|JUN|UW|EHZ||46.14706|-122.15243|1049.0|IRIS
141|KOS|UW|EHZ||46.4628|-122.19602|610.0|IRIS
378|LVP|UW|EHZ||46.06595|-122.40193|1130.0|IRIS
152|MTM|UW|EHZ||46.02533|-122.21287|1121.0|IRIS
164|SHW|UW|EHZ||46.19347|-122.23635|1425.0|IRIS
165|SOS|UW|EHZ||46.24386|-122.13787|1270.0|IRIS
172|STD|UW|EHZ||46.23761|-122.22396|1268.0|IRIS
177|TDL|UW|EHZ||46.35067|-122.21704|1400.0|IRIS
5585|ME04|XD|BHE||46.45061|-122.35194|2394.0|IRIS
5586|ME04|XD|BHN||46.45061|-122.35194|2394.0|IRIS
5587|ME04|XD|BHZ||46.45061|-122.35194|2394.0|IRIS
5588|ME06|XD|BHE||46.46329|-122.19697|2109.0|IRIS
5589|ME06|XD|BHN||46.46329|-122.19697|2109.0|IRIS
5590|ME06|XD|BHZ||46.46329|-122.19697|2109.0|IRIS
5591|MF05|XD|BHE||46.39037|-122.38676|2386.0|IRIS
5592|MF05|XD|BHN||46.39037|-122.38676|2386.0|IRIS
5593|MF05|XD|BHZ||46.39037|-122.38676|2386.0|IRIS
5594|MG03|XD|BHE||46.33807|-122.47619|2091.0|IRIS
5595|MG03|XD|BHN||46.33807|-122.47619|2091.0|IRIS
5596|MG03|XD|BHZ||46.33807|-122.47619|2091.0|IRIS
5597|MG05|XD|BHE||46.30588|-122.34193|4208.0|IRIS
5598|MG05|XD|BHN||46.30588|-122.34193|4208.0|IRIS
5599|MG05|XD|BHZ||46.30588|-122.34193|4208.0|IRIS
5600|MG06|XD|BHE||46.35014|-122.21745|4618.0|IRIS
5601|MG06|XD|BHN||46.35014|-122.21745|4618.0|IRIS
5602|MG06|XD|BHZ||46.35014|-122.21745|4618.0|IRIS
5603|MG07|XD|BHE||46.35285|-122.03101|4780.0|IRIS
5604|MG07|XD|BHN||46.35285|-122.03101|4780.0|IRIS
5605|MG07|XD|BHZ||46.35285|-122.03101|4780.0|IRIS
5606|MG08|XD|BHE||46.34174|-121.92873|5075.0|IRIS
5607|MG08|XD|BHN||46.34174|-121.92873|5075.0|IRIS
5608|MG08|XD|BHZ||46.34174|-121.92873|5075.0|IRIS
5609|MH03|XD|BHE||46.26842|-122.59412|1222.0|IRIS
5610|MH03|XD|BHN||46.26842|-122.59412|1222.0|IRIS
5611|MH03|XD|BHZ||46.26842|-122.59412|1222.0|IRIS
5612|MH04|XD|BHE||46.27946|-122.42707|3016.0|IRIS
5613|MH04|XD|BHN||46.27946|-122.42707|3016.0|IRIS
5614|MH04|XD|BHZ||46.27946|-122.42707|3016.0|IRIS
5615|MH07|XD|BHE||46.27981|-122.08202|3679.0|IRIS
5616|MH07|XD|BHN||46.27981|-122.08202|3679.0|IRIS
5617|MH07|XD|BHZ||46.27981|-122.08202|3679.0|IRIS
5618|MI04|XD|BHE||46.19594|-122.41015|3011.0|IRIS
5619|MI04|XD|BHN||46.19594|-122.41015|3011.0|IRIS
5620|MI04|XD|BHZ||46.19594|-122.41015|3011.0|IRIS
5621|MI05|XD|BHE||46.2311|-122.29212|4118.0|IRIS
5622|MI05|XD|BHN||46.2311|-122.29212|4118.0|IRIS
5623|MI05|XD|BHZ||46.2311|-122.29212|4118.0|IRIS
5624|MI07|XD|BHE||46.24823|-122.07328|3688.0|IRIS
5625|MI07|XD|BHN||46.24823|-122.07328|3688.0|IRIS
5626|MI07|XD|BHZ||46.24823|-122.07328|3688.0|IRIS
5627|MI08|XD|BHE||46.25385|-121.97448|4088.0|IRIS
5628|MI08|XD|BHN||46.25385|-121.97448|4088.0|IRIS
5629|MI08|XD|BHZ||46.25385|-121.97448|4088.0|IRIS
5630|MJ03|XD|BHE||46.1591|-122.56496|1079.0|IRIS
5631|MJ03|XD|BHN||46.1591|-122.56496|1079.0|IRIS
5632|MJ03|XD|BHZ||46.1591|-122.56496|1079.0|IRIS
5633|MJ06|XD|BHE||46.16705|-122.26062|3201.0|IRIS
5634|MJ06|XD|BHN||46.16705|-122.26062|3201.0|IRIS
5635|MJ06|XD|BHZ||46.16705|-122.26062|3201.0|IRIS
5636|MJ07|XD|BHE||46.17878|-122.05578|1669.0|IRIS
5637|MJ07|XD|BHN||46.17878|-122.05578|1669.0|IRIS
5638|MJ07|XD|BHZ||46.17878|-122.05578|1669.0|IRIS
5639|MJ09|XD|BHE||46.18418|-121.92144|3452.0|IRIS
5640|MJ09|XD|BHN||46.18418|-121.92144|3452.0|IRIS
5641|MJ09|XD|BHZ||46.18418|-121.92144|3452.0|IRIS
5642|MK04|XD|BHE||46.1127|-122.39086|1581.0|IRIS
5643|MK04|XD|BHN||46.1127|-122.39086|1581.0|IRIS
5644|MK04|XD|BHZ||46.1127|-122.39086|1581.0|IRIS
5645|MK06|XD|BHE||46.11841|-122.19253|659.0|IRIS
5646|MK06|XD|BHN||46.11841|-122.19253|659.0|IRIS
5647|MK06|XD|BHZ||46.11841|-122.19253|659.0|IRIS
5648|MK07|XD|BHE||46.1527|-122.11677|3047.0|IRIS
5649|MK07|XD|BHN||46.1527|-122.11677|3047.0|IRIS
5650|MK07|XD|BHZ||46.1527|-122.11677|3047.0|IRIS
5651|MK08|XD|BHE||46.11738|-122.04607|2500.0|IRIS
5652|MK08|XD|BHN||46.11738|-122.04607|2500.0|IRIS
5653|MK08|XD|BHZ||46.11738|-122.04607|2500.0|IRIS
5654|ML03|XD|BHE||46.06243|-122.51601|1168.0|IRIS
5655|ML03|XD|BHN||46.06243|-122.51601|1168.0|IRIS
5656|ML03|XD|BHZ||46.06243|-122.51601|1168.0|IRIS
5657|ML07|XD|BHE||46.07427|-122.11523|1922.0|IRIS
5658|ML07|XD|BHN||46.07427|-122.11523|1922.0|IRIS
5659|ML07|XD|BHZ||46.07427|-122.11523|1922.0|IRIS
5660|MM04|XD|BHE||46.01525|-122.34545|1025.0|IRIS
5661|MM04|XD|BHN||46.01525|-122.34545|1025.0|IRIS
5662|MM04|XD|BHZ||46.01525|-122.34545|1025.0|IRIS
5663|MM06|XD|BHE||46.04118|-122.25688|1972.0|IRIS
5664|MM06|XD|BHN||46.04118|-122.25688|1972.0|IRIS
5665|MM06|XD|BHZ||46.04118|-122.25688|1972.0|IRIS
5666|MM08|XD|BHE||46.03273|-121.98412|3342.0|IRIS
5667|MM08|XD|BHN||46.03273|-121.98412|3342.0|IRIS
5668|MM08|XD|BHZ||46.03273|-121.98412|3342.0|IRIS
5669|MN07|XD|BHE||45.99261|-122.08166|2825.0|IRIS
5670|MN07|XD|BHN||45.99261|-122.08166|2825.0|IRIS
5671|MN07|XD|BHZ||45.99261|-122.08166|2825.0|IRIS
123|E04D|TA|BHE||46.5566|-122.5673|204.0|IRIS
124|E04D|TA|BHN||46.5566|-122.5673|204.0|IRIS
125|E04D|TA|BHZ||46.5566|-122.5673|204.0|IRIS
126|E04D|TA|BDF|EP|46.5566|-122.5673|204.0|IRIS
399|RVW|UW|EHZ||46.14794|-122.74347|460.0|IRIS
3369|YACT|UW|HHE||45.9325|-122.4193|211.2|IRIS
3370|YACT|UW|HHN||45.9325|-122.4193|211.2|IRIS
3371|YACT|UW|HHZ||45.9325|-122.4193|211.2|IRIS
8234|MB05|XD|BHE||46.62087|-122.28102|2102.0|IRIS
8235|MB05|XD|BHN||46.62087|-122.28102|2102.0|IRIS
8236|MB05|XD|BHZ||46.62087|-122.28102|2102.0|IRIS
5582|MB07|XD|BHE||46.62378|-122.04239|2516.0|IRIS
5583|MB07|XD|BHN||46.62378|-122.04239|2516.0|IRIS
5584|MB07|XD|BHZ||46.62378|-122.04239|2516.0|IRIS
8237|MC06|XD|BHE||46.55202|-122.1572|2526.0|IRIS
8238|MC06|XD|BHN||46.55202|-122.1572|2526.0|IRIS
8239|MC06|XD|BHZ||46.55202|-122.1572|2526.0|IRIS
8240|MC08|XD|BHE||46.55335|-121.96322|2076.0|IRIS
8241|MC08|XD|BHN||46.55335|-121.96322|2076.0|IRIS
8242|MC08|XD|BHZ||46.55335|-121.96322|2076.0|IRIS
8243|MD05|XD|BHE||46.52316|-122.27817|2354.0|IRIS
8244|MD05|XD|BHN||46.52316|-122.27817|2354.0|IRIS
8245|MD05|XD|BHZ||46.52316|-122.27817|2354.0|IRIS
8252|ME02|XD|BHE||46.43916|-122.70734|518.0|IRIS
8253|ME02|XD|BHN||46.43916|-122.70734|518.0|IRIS
8254|ME02|XD|BHZ||46.43916|-122.70734|518.0|IRIS
8255|ME03|XD|BHE||46.45207|-122.57647|1017.0|IRIS
8256|ME03|XD|BHN||46.45207|-122.57647|1017.0|IRIS
8257|ME03|XD|BHZ||46.45207|-122.57647|1017.0|IRIS
8258|ME08|XD|BHE||46.46195|-121.86564|1963.0|IRIS
8259|ME08|XD|BHN||46.46195|-121.86564|1963.0|IRIS
8260|ME08|XD|BHZ||46.46195|-121.86564|1963.0|IRIS
8261|MF07|XD|BHE||46.42563|-122.00227|1690.0|IRIS
8262|MF07|XD|BHN||46.42563|-122.00227|1690.0|IRIS
8263|MF07|XD|BHZ||46.42563|-122.00227|1690.0|IRIS
8264|MF09|XD|BHE||46.38994|-121.861|3911.0|IRIS
8265|MF09|XD|BHN||46.38994|-121.861|3911.0|IRIS
8266|MF09|XD|BHZ||46.38994|-121.861|3911.0|IRIS
8267|MG02|XD|BHE||46.37375|-122.73487|531.0|IRIS
8268|MG02|XD|BHN||46.37375|-122.73487|531.0|IRIS
8269|MG02|XD|BHZ||46.37375|-122.73487|531.0|IRIS
8270|MG10|XD|BHE||46.34472|-121.65809|2929.0|IRIS
8271|MG10|XD|BHN||46.34472|-121.65809|2929.0|IRIS
8272|MG10|XD|BHZ||46.34472|-121.65809|2929.0|IRIS
251|MG10|XD|HHE||46.34472|-121.65809|893.0|IRIS
252|MG10|XD|HHN||46.34472|-121.65809|893.0|IRIS
8273|MH01|XD|BHE||46.2639|-122.80627|646.0|IRIS
8274|MH01|XD|BHN||46.2639|-122.80627|646.0|IRIS
8275|MH01|XD|BHZ||46.2639|-122.80627|646.0|IRIS
8276|MH09|XD|BHE||46.29767|-121.80103|3244.0|IRIS
8277|MH09|XD|BHN||46.29767|-121.80103|3244.0|IRIS
8278|MH09|XD|BHZ||46.29767|-121.80103|3244.0|IRIS
8279|MI02|XD|BHE||46.21624|-122.66592|1144.0|IRIS
8280|MI02|XD|BHN||46.21624|-122.66592|1144.0|IRIS
8281|MI02|XD|BHZ||46.21624|-122.66592|1144.0|IRIS
3375|MI02|XD|HHE||46.21624|-122.66592|348.8|IRIS
3376|MI02|XD|HHN||46.21624|-122.66592|348.8|IRIS
8306|MI09|XD|BHE||46.22937|-121.83447|3290.0|IRIS
8307|MI09|XD|BHN||46.22937|-121.83447|3290.0|IRIS
8308|MI09|XD|BHZ||46.22937|-121.83447|3290.0|IRIS
8309|MI10|XD|BHE||46.21928|-121.67823|3283.0|IRIS
8310|MI10|XD|BHN||46.21928|-121.67823|3283.0|IRIS
8311|MI10|XD|BHZ||46.21928|-121.67823|3283.0|IRIS
8282|MJ01|XD|BHE||46.19374|-122.81126|1113.0|IRIS
8283|MJ01|XD|BHN||46.19374|-122.81126|1113.0|IRIS
8284|MJ01|XD|BHZ||46.19374|-122.81126|1113.0|IRIS
8285|MJ02|XD|BHE||46.13877|-122.7012|1040.0|IRIS
8286|MJ02|XD|BHN||46.13877|-122.7012|1040.0|IRIS
8287|MJ02|XD|BHZ||46.13877|-122.7012|1040.0|IRIS
8312|MK10|XD|BHE||46.14467|-121.77133|3890.0|IRIS
8313|MK10|XD|BHN||46.14467|-121.77133|3890.0|IRIS
8314|MK10|XD|BHZ||46.14467|-121.77133|3890.0|IRIS
8321|ML09|XD|BHE||46.07809|-121.88036|3752.0|IRIS
8322|ML09|XD|BHN||46.07809|-121.88036|3752.0|IRIS
8323|ML09|XD|BHZ||46.07809|-121.88036|3752.0|IRIS
8324|ML10|XD|BHE||46.05278|-121.75087|4062.0|IRIS
8325|ML10|XD|BHN||46.05278|-121.75087|4062.0|IRIS
8326|ML10|XD|BHZ||46.05278|-121.75087|4062.0|IRIS
8288|MM02|XD|BHE||46.01962|-122.68438|685.0|IRIS
8289|MM02|XD|BHN||46.01962|-122.68438|685.0|IRIS
8290|MM02|XD|BHZ||46.01962|-122.68438|685.0|IRIS
8291|MN09|XD|BHE||46.00074|-121.8419|4113.0|IRIS
8292|MN09|XD|BHN||46.00074|-121.8419|4113.0|IRIS
8293|MN09|XD|BHZ||46.00074|-121.8419|4113.0|IRIS
10016|MO03|XD|BHE||45.92685|-122.57483|833.0|IRIS
10017|MO03|XD|BHN||45.92685|-122.57483|833.0|IRIS
10018|MO03|XD|BHZ||45.92685|-122.57483|833.0|IRIS
10019|MO06|XD|BHE||45.93212|-122.20608|2573.0|IRIS
10020|MO06|XD|BHN||45.93212|-122.20608|2573.0|IRIS
10021|MO06|XD|BHZ||45.93212|-122.20608|2573.0|IRIS
8294|MO07|XD|BHE||45.88513|-122.08445|4094.0|IRIS
8295|MO07|XD|BHN||45.88513|-122.08445|4094.0|IRIS
8296|MO07|XD|BHZ||45.88513|-122.08445|4094.0|IRIS
10022|MP03|XD|BHE||45.82557|-122.4944|413.0|IRIS
10023|MP03|XD|BHN||45.82557|-122.4944|413.0|IRIS
10024|MP03|XD|BHZ||45.82557|-122.4944|413.0|IRIS
10025|MP04|XD|BHE||45.81228|-122.38123|1657.0|IRIS
10026|MP04|XD|BHN||45.81228|-122.38123|1657.0|IRIS
10027|MP04|XD|BHZ||45.81228|-122.38123|1657.0|IRIS
10028|MP06|XD|BHE||45.83138|-122.19591|2610.0|IRIS
10029|MP06|XD|BHN||45.83138|-122.19591|2610.0|IRIS
10030|MP06|XD|BHZ||45.83138|-122.19591|2610.0|IRIS
8297|MP08|XD|BHE||45.86615|-121.91156|2562.0|IRIS
8298|MP08|XD|BHN||45.86615|-121.91156|2562.0|IRIS
8299|MP08|XD|BHZ||45.86615|-121.91156|2562.0|IRIS
8300|MP10|XD|BHE||45.89865|-121.80077|3705.0|IRIS
8301|MP10|XD|BHN||45.89865|-121.80077|3705.0|IRIS
8302|MP10|XD|BHZ||45.89865|-121.80077|3705.0|IRIS
8333|MQ07|XD|BHE||45.80818|-122.10721|3402.0|IRIS
8334|MQ07|XD|BHN||45.80818|-122.10721|3402.0|IRIS
8335|MQ07|XD|BHZ||45.80818|-122.10721|3402.0|IRIS

